intervention,healthscore_pre,healthscore_post,age group,gender,exercise frequency,pre existing conditions,income group,vegetarian/vegan,cate_t
0,-0.000350771,0.150240817,Age 31-40,Female,0/week,None,No,No,-0.28943684697151184
0,3.127688579,0.8032636740000001,Age 31-40,Male,0/week,None,No,No,0.241318941116333
0,-2.062946856,-1.78218893,Age 41 and above,Female,0/week,None,Yes,Yes,0.18024325370788574
0,-1.245421371,-1.229161382,Age 41 and above,Male,0/week,None,No,No,1.3973958492279053
0,0.399135764,-0.778128484,Age 21-30,Female,0/week,None,No,No,1.0169367790222168
0,2.2741966330000003,1.113709972,Age 21-30,Male,0/week,None,No,No,-0.770727276802063
0,2.885375672,0.5754650029999999,Age 31-40,Female,0/week,None,No,No,0.6226969957351685
0,-0.815403278,0.48434553399999997,Age 31-40,Female,0/week,None,Yes,No,-1.332377552986145
0,-1.101773078,-1.1254317409999999,Age 31-40,Male,0/week,None,Yes,No,-0.5842496156692505
0,1.583384734,-0.369930975,Age 21-30,Male,0/week,None,Yes,No,1.594162940979004
0,3.810570409,1.289234172,Age 31-40,Male,0/week,None,No,No,0.218741774559021
0,2.444806749,1.129775103,Age 31-40,Female,0/week,None,No,No,-0.3349250555038452
0,4.247944916000001,1.898705181,Age 21-30,Male,0/week,None,No,No,-0.4987419843673706
0,1.9161240419999999,-0.229423635,Age 31-40,Female,0/week,None,No,No,0.23621374368667603
0,1.825823021,1.0450233279999999,Age 41 and above,Female,0/week,None,Yes,No,-0.23898077011108398
0,2.55494898,0.119867661,Age 31-40,Male,0/week,None,No,Yes,0.5854808688163757
0,1.4094697809999999,-0.054777987,Age 31-40,Male,0/week,None,No,No,0.21381819248199463
0,0.930964043,-0.077961182,Age 41 and above,Female,0/week,None,No,No,-0.08800917863845825
0,0.986202252,0.712078172,Age 41 and above,Male,0/week,None,No,No,0.33516550064086914
0,-0.615705794,-0.85107112,Age 41 and above,Male,0/week,None,No,No,1.29852294921875
0,2.6097338409999997,1.035210451,Age 21-30,Male,0/week,None,Yes,No,0.7666412591934204
0,2.246550734,0.36285291,Age 31-40,Male,0/week,None,No,No,0.1189427375793457
0,0.748616397,-0.069964565,Age 31-40,Male,0/week,None,No,No,-0.4110441505908966
0,-0.13252144800000001,-0.464815595,Age 31-40,Female,0/week,None,No,No,-0.04999840259552002
0,2.775233441,1.539812711,Age 31-40,Male,0/week,None,No,No,0.1789020299911499
0,-0.991325612,-1.093726065,Age 41 and above,Male,0/week,None,No,No,1.2180438041687012
0,1.543909768,-0.055932891,Age 21-30,Male,0/week,None,No,No,0.09242448210716248
0,1.085631027,0.42427812200000004,Age 41 and above,Female,0/week,None,No,No,-0.7583552598953247
0,1.475555119,-0.639461243,Age 31-40,Female,0/week,None,No,No,0.5339245200157166
0,0.875725835,0.75158014,Age 41 and above,Female,0/week,None,No,Yes,-0.3519599735736847
0,1.145128427,0.256546863,Age 31-40,Female,0/week,None,No,No,0.6599084138870239
0,2.841318779,0.628618026,Age 31-40,Male,0/week,None,No,No,0.35416901111602783
0,2.017609356,0.297314953,Age 21-30,Male,0/week,None,No,No,0.3493466377258301
0,-0.044407664000000006,-0.6470545320000001,Age 31-40,Male,0/week,None,Yes,No,0.12937217950820923
0,1.7807595619999999,0.281615049,Age 21-30,Female,0/week,None,No,No,-0.8768526911735535
0,1.7595371709999998,0.508925195,Age 41 and above,Male,0/week,None,No,No,0.6428523063659668
0,-0.41010103200000003,-1.5238739330000002,Age 21-30,Female,0/week,None,No,No,1.5624067783355713
0,1.079043089,-0.047184698,Age 31-40,Male,0/week,None,No,Yes,-0.15788999199867249
0,1.859709494,0.030416582,Age 21-30,Male,0/week,None,No,No,0.14932692050933838
0,0.345439034,0.017972169,Age 41 and above,Female,0/week,None,Yes,No,0.03989177942276001
0,1.8500387040000001,0.39322606600000004,Age 31-40,Male,0/week,None,No,No,0.22218167781829834
0,-2.7539065380000003,-0.806513602,Age 31-40,Male,0/week,None,No,Yes,0.19134366512298584
0,1.859709494,-0.45628044799999995,Age 21-30,Male,0/week,None,No,No,0.14932692050933838
0,1.549631978,0.322701633,Age 41 and above,Female,0/week,None,No,No,3.75211238861084e-05
0,0.892572835,-0.8409281009999999,Age 21-30,Female,0/week,None,Yes,Yes,0.7737776041030884
0,2.5990058719999998,-0.062371275999999996,Age 31-40,Male,0/week,None,No,Yes,0.8050665855407715
0,1.541640458,1.630932179,Age 31-40,Female,0/week,None,No,No,-0.5877238512039185
0,2.113061705,1.112740987,Age 41 and above,Female,0/week,None,No,No,-0.8961136341094971
0,0.21993369,0.233766996,Age 31-40,Male,0/week,None,No,No,-0.04530447721481323
0,1.504434803,-0.20508198100000002,Age 21-30,Female,0/week,None,No,No,0.20838242769241333
0,3.083631687,-0.12311758800000001,Age 31-40,Male,0/week,None,Yes,No,0.8426578044891357
0,2.488863641,0.750110651,Age 31-40,Female,0/week,None,No,No,-0.47764426469802856
0,-0.330777463,-0.047184698,Age 31-40,Female,0/week,None,No,No,0.6704480648040771
0,0.971522766,-0.37778092700000004,Age 21-30,Female,0/week,None,Yes,No,1.0056205987930298
0,-1.300029093,-0.206643768,Age 31-40,Male,0/week,None,No,No,0.5471188426017761
0,1.4254848709999999,-0.534779969,Age 21-30,Male,0/week,None,Yes,No,1.5234252214431763
0,0.379398281,0.08536624699999999,Age 21-30,Male,0/week,None,No,No,0.5442701578140259
0,2.017609356,-0.150132316,Age 21-30,Female,0/week,None,Yes,No,0.9824385643005371
0,1.4649598369999999,0.760462127,Age 21-30,Female,0/week,None,No,No,-0.02422916889190674
0,0.798392343,0.074403551,Age 41 and above,Male,0/week,None,No,No,-0.8967716097831726
0,1.997871873,1.521907481,Age 21-30,Male,0/week,None,No,No,-0.6747148036956787
0,1.48469732,-0.707478915,Age 21-30,Female,0/week,None,Yes,No,1.5753209590911865
0,0.241235901,-0.8409281009999999,Age 21-30,Male,0/week,None,No,No,0.606001615524292
0,0.21993369,-0.40406928299999995,Age 31-40,Female,0/week,None,No,No,0.13758635520935059
0,1.218202727,0.283199666,Age 41 and above,Female,0/week,None,No,No,-0.6255882382392883
0,1.839972011,0.8468116,Age 21-30,Female,0/week,None,Yes,No,0.1652209758758545
0,1.129821594,0.412991845,Age 41 and above,Male,0/week,None,No,No,0.016415715217590332
0,-0.617147263,-0.237016924,Age 31-40,Female,0/week,None,No,No,0.6898319721221924
0,1.461250845,0.836227213,Age 41 and above,Male,0/week,None,No,Yes,0.21963322162628174
0,1.947347079,1.084525296,Age 41 and above,Female,0/week,None,No,No,-0.4766284227371216
0,1.98220938,0.689364338,Age 31-40,Female,0/week,None,No,No,-0.2442949116230011
0,0.726587951,0.051528059,Age 31-40,Male,0/week,None,Yes,No,-0.1331506371498108
0,0.90281552,0.28692002,Age 31-40,Female,0/week,None,No,No,0.03256809711456299
0,3.774245328,1.019510546,Age 21-30,Male,0/week,None,No,No,0.3871803283691406
0,3.34797304,0.097087794,Age 31-40,Female,0/week,None,No,No,0.3992314338684082
0,-0.9255455090000001,-0.358509549,Age 31-40,Female,0/week,None,Yes,No,-1.0101408958435059
0,1.563647251,0.980260786,Age 21-30,Female,0/week,None,No,No,-0.9758769273757935
0,2.07991878,0.700791895,Age 41 and above,Female,0/week,None,No,No,-0.24666672945022583
0,-2.7539065380000003,-1.444349881,Age 31-40,Male,0/week,None,No,Yes,0.19134366512298584
0,1.233242212,-0.047184698,Age 31-40,Male,0/week,None,No,No,-0.040775150060653687
0,0.440218151,0.400819355,Age 31-40,Male,0/week,None,No,No,0.18407335877418518
0,1.721547114,0.25021524100000003,Age 21-30,Female,0/week,None,No,No,-0.704730212688446
0,3.590285948,1.198114704,Age 31-40,Female,0/week,None,Yes,No,-0.2337205410003662
0,-0.264692125,0.6665844710000001,Age 31-40,Male,0/week,None,No,No,-0.008392035961151123
0,1.839972011,0.093216199,Age 21-30,Male,0/week,None,No,No,-0.325971394777298
0,1.783953365,0.545091847,Age 31-40,Male,0/week,None,No,No,-0.23854005336761475
0,0.566391867,0.06876041299999999,Age 41 and above,Male,0/week,None,Yes,No,0.2728291451931
0,0.704559505,0.33247975399999996,Age 31-40,Female,0/week,None,No,No,-0.36664649844169617
0,0.7542017759999999,-0.6027730379999999,Age 41 and above,Female,0/week,None,No,No,-0.14536941051483154
0,-0.151704843,-1.0147221290000001,Age 41 and above,Female,0/week,None,No,Yes,1.0162436962127686
0,3.63434284,1.015875767,Age 31-40,Female,0/week,None,Yes,No,-0.06847882270812988
0,1.450203203,-0.055388629,Age 41 and above,Female,0/week,None,No,No,0.60709547996521
0,-3.018247891,-1.497502904,Age 31-40,Male,0/week,None,No,Yes,0.6428899765014648
0,1.123099981,0.226173707,Age 31-40,Female,0/week,None,No,No,-0.3087393045425415
0,-0.330777463,-0.001624964,Age 31-40,Female,0/week,None,No,No,0.6704480648040771
0,1.5717272619999998,0.650003651,Age 41 and above,Female,0/week,None,No,No,0.464155912399292
0,1.741284597,-0.024533082999999997,Age 21-30,Female,0/week,None,No,No,-0.44271624088287354
0,-0.617147263,-0.009218253000000001,Age 31-40,Female,0/week,None,Yes,Yes,0.2384379506111145
0,2.11629677,0.80756184,Age 21-30,Male,0/week,None,Yes,No,0.2716113328933716
0,1.089947663,-0.61327949,Age 21-30,Female,0/week,None,No,No,-0.16678953170776367
0,3.149717025,0.621024737,Age 31-40,Female,0/week,None,No,No,-0.3628181219100952
0,-0.881488617,-0.12311758800000001,Age 31-40,Female,0/week,None,No,No,0.6011873483657837
0,-1.333802504,-1.319451594,Age 41 and above,Male,0/week,None,No,Yes,0.6803191900253296
0,1.960180934,0.112274372,Age 31-40,Female,0/week,None,No,No,0.12537166476249695
0,0.9972498940000001,0.16469376300000002,Age 41 and above,Male,0/week,None,No,No,0.8058484792709351
0,1.2772991040000001,0.9855026109999999,Age 31-40,Female,0/week,None,No,No,0.3073804974555969
0,-1.7405980159999999,-1.3760102790000002,Age 31-40,Female,0/week,None,Yes,No,-0.20401310920715332
0,2.202493842,0.8412301190000001,Age 31-40,Female,0/week,None,No,No,-0.12553006410598755
0,3.3039161480000003,1.114588524,Age 31-40,Female,0/week,None,No,No,-0.4550192356109619
0,1.583384734,0.666262702,Age 21-30,Male,0/week,None,No,No,0.3744328022003174
0,2.076821805,-0.409180735,Age 21-30,Female,0/week,None,Yes,No,1.1171059608459473
0,-0.396862802,-0.282576658,Age 31-40,Female,0/week,None,No,No,0.5760564804077148
0,-0.815403278,-0.49518875100000004,Age 31-40,Female,0/week,None,No,No,0.7963855266571045
0,2.95146101,0.48434553399999997,Age 31-40,Male,0/week,None,No,No,0.36404120922088623
0,0.9320478000000001,-0.12658246,Age 21-30,Female,0/week,None,No,No,-0.30947768688201904
0,4.118968655,1.433506664,Age 31-40,Male,0/week,None,No,No,-0.13868916034698486
0,-0.26218126,-0.535055379,Age 41 and above,Female,0/week,None,No,No,0.8119970560073853
0,2.11629677,0.462163947,Age 21-30,Female,0/week,None,No,No,0.16899293661117554
0,0.930964043,-0.004600384,Age 41 and above,Male,0/week,None,No,Yes,-0.19821304082870483
0,1.140869236,0.582285992,Age 41 and above,Male,0/week,None,No,No,0.135637104511261
0,0.714935489,-1.413974604,Age 21-30,Female,0/week,None,No,Yes,0.8899306654930115
0,2.863347226,1.114588524,Age 31-40,Male,0/week,Yes,No,No,0.4372605085372925
0,1.541640458,0.180613973,Age 31-40,Female,0/week,None,No,No,-0.5877238512039185
0,0.886773477,-0.303686711,Age 41 and above,Female,0/week,None,Yes,No,0.5702890753746033
0,2.334014539,0.638717375,Age 41 and above,Male,0/week,None,No,Yes,-0.06989961862564087
0,2.068871138,1.440043005,Age 41 and above,Female,0/week,None,No,No,-0.6769871711730957
0,2.576977426,-0.16867732300000002,Age 31-40,Male,0/week,None,No,Yes,0.7227188348770142
0,1.1491601120000001,-0.260031646,Age 21-30,Male,0/week,None,No,No,0.5361930131912231
0,1.58569735,0.49953211299999994,Age 31-40,Female,0/week,None,No,Yes,0.6023009419441223
0,3.2818877019999997,0.6665844710000001,Age 31-40,Male,0/week,None,No,No,-0.28955650329589844
0,-0.28672057100000004,-0.290169947,Age 31-40,Female,0/week,Yes,No,No,0.4497047960758209
0,4.7357651469999995,1.4410999530000002,Age 31-40,Male,0/week,None,Yes,No,-0.156044602394104
0,-2.886077215,0.005968325,Age 31-40,Female,0/week,None,Yes,Yes,-1.3388359546661377
0,0.50630349,-0.525561907,Age 31-40,Male,0/week,None,Yes,No,0.4834293723106384
0,0.6437253589999999,0.06876041299999999,Age 41 and above,Female,0/week,None,No,No,-0.14626267552375793
0,0.50630349,0.317293176,Age 31-40,Male,0/week,None,No,Yes,0.18700581789016724
0,1.030392819,-0.314972988,Age 41 and above,Female,0/week,None,Yes,No,0.20828083157539368
0,1.42810792,0.463780089,Age 41 and above,Female,0/week,None,No,No,0.18502134084701538
0,2.378721411,0.560278425,Age 31-40,Male,0/week,None,No,No,-0.2022331953048706
0,1.761022079,-0.36208102299999995,Age 21-30,Female,0/week,None,Yes,No,1.1658151149749756
0,1.505441412,0.18726631600000002,Age 41 and above,Female,0/week,None,No,No,0.5074843168258667
0,1.820234528,-0.354231071,Age 21-30,Female,0/week,None,No,No,-0.4396415650844574
0,1.899184459,-0.5269300170000001,Age 21-30,Male,0/week,None,No,No,-0.08366000652313232
0,0.6989635679999999,0.091332966,Age 41 and above,Male,0/week,None,No,No,-0.25464269518852234
0,0.418873247,-1.390424748,Age 21-30,Male,0/week,None,Yes,No,1.3753492832183838
0,2.136034253,0.093216199,Age 21-30,Female,0/week,None,No,Yes,0.6350057721138
0,-1.3661144319999998,-0.806513602,Age 31-40,Female,0/week,None,No,Yes,0.22632932662963867
0,1.8794469759999999,-0.299281406,Age 21-30,Female,0/week,None,No,No,-0.6381144523620605
0,-1.872768693,-0.669834399,Age 31-40,Male,0/week,None,Yes,No,-1.1737812757492065
0,1.4057473880000002,-0.550479873,Age 21-30,Male,0/week,None,No,No,0.609002947807312
0,2.775233441,1.182928126,Age 31-40,Male,0/week,None,Yes,No,0.1800990104675293
0,1.439155561,0.294485942,Age 41 and above,Male,0/week,None,No,No,0.2923142611980438
0,2.057823496,1.1296704020000001,Age 41 and above,Male,0/week,None,No,No,-0.17794334888458252
0,2.114380057,0.719737495,Age 31-40,Female,0/week,None,No,No,-0.49558889865875244
0,1.42810792,0.10826238,Age 41 and above,Female,0/week,None,No,Yes,0.6636569499969482
0,0.339923315,-0.668229155,Age 21-30,Male,0/week,None,No,No,0.39126867055892944
0,1.497583565,0.188207262,Age 31-40,Female,0/week,None,No,No,0.0780450701713562
0,2.312636072,0.545091847,Age 31-40,Male,0/week,None,No,No,-0.2124326229095459
0,1.783953365,0.355259621,Age 31-40,Male,0/week,None,No,No,-0.23854005336761475
0,1.583384734,-0.5818796820000001,Age 21-30,Female,0/week,None,No,No,0.36172422766685486
0,1.445222354,-0.895877765,Age 21-30,Female,0/week,None,Yes,No,1.5640511512756348
0,-0.184847768,-0.625345591,Age 41 and above,Male,0/week,None,Yes,No,0.822498619556427
0,0.241235901,-1.343325035,Age 21-30,Female,0/week,None,Yes,No,1.166489601135254
0,-0.242663679,-0.10793101,Age 31-40,Female,0/week,None,No,Yes,0.21653419733047485
0,-2.9301341069999998,-1.413976725,Age 31-40,Female,0/week,None,Yes,Yes,-0.054227590560913086
0,-0.330777463,-0.9507860929999999,Age 31-40,Male,0/week,Yes,Yes,Yes,0.8179353475570679
0,-0.13252144800000001,0.150240817,Age 31-40,Female,0/week,None,No,No,-0.04999840259552002
0,-0.054826340999999994,-1.4767742209999999,Age 21-30,Female,0/week,None,Yes,No,1.1118541955947876
0,1.18918532,0.400819355,Age 31-40,Female,0/week,None,No,Yes,0.9563145637512207
0,2.797261887,0.6665844710000001,Age 31-40,Female,0/week,None,No,Yes,0.17442810535430908
0,1.5385843369999999,0.254983975,Age 41 and above,Female,0/week,None,No,No,0.013335198163986206
0,2.7676337039999996,1.5611572409999999,Age 21-30,Male,0/week,None,No,No,0.1122751235961914
0,1.761022079,0.17956567199999998,Age 21-30,Male,0/week,None,No,No,-0.16730231046676636
0,0.8807870740000001,0.150240817,Age 31-40,Male,0/week,None,No,No,0.2742556631565094
0,1.5717272619999998,0.080046689,Age 41 and above,Female,0/week,None,Yes,No,0.7232884764671326
0,-3.018247891,-1.596215661,Age 31-40,Male,0/week,None,No,Yes,0.6428899765014648
0,1.063535744,-0.117463149,Age 41 and above,Female,0/week,None,Yes,Yes,-0.15821880102157593
0,0.9972498940000001,-0.032816076,Age 41 and above,Male,0/week,None,No,Yes,0.8631283044815063
0,-1.2785642959999999,-0.766424047,Age 41 and above,Male,0/week,None,Yes,No,-0.3921034336090088
0,1.49439377,0.723364448,Age 41 and above,Male,0/week,None,No,No,-0.022296369075775146
0,1.129422629,0.328714762,Age 21-30,Male,0/week,None,No,No,-0.07777228951454163
0,-0.154549894,-0.49518875100000004,Age 31-40,Female,0/week,None,No,No,1.028671145439148
0,-2.51159363,-1.269704233,Age 31-40,Female,0/week,None,Yes,No,-0.10664224624633789
0,-2.004939369,-0.206643768,Age 31-40,Female,0/week,None,No,No,0.7716636061668396
0,2.863347226,1.046248923,Age 31-40,Female,0/week,None,No,No,0.5020197629928589
0,2.621034318,0.704550917,Age 31-40,Female,0/week,None,No,No,0.8549669981002808
0,1.48469732,0.941011025,Age 21-30,Female,0/week,None,No,No,-0.24897277355194092
0,3.23783081,0.5754650029999999,Age 31-40,Male,0/week,None,No,No,0.058742642402648926
0,1.3839173530000002,0.542784025,Age 41 and above,Male,0/week,None,No,No,-0.3410882353782654
0,1.4170602780000001,0.39041929200000003,Age 41 and above,Male,0/week,None,No,No,0.1455928087234497
0,2.488863641,0.142647528,Age 31-40,Male,0/week,None,No,No,-0.2557460069656372
0,0.537298144,-0.252181693,Age 21-30,Female,0/week,None,No,No,0.8727924227714539
0,-0.705261048,-0.48759546200000004,Age 31-40,Female,0/week,None,No,No,0.9331839680671692
0,2.775233441,0.67417776,Age 31-40,Female,0/week,None,No,No,0.763994574546814
0,-0.98027797,-0.952647609,Age 41 and above,Female,0/week,None,No,Yes,0.16958904266357422
0,0.594417274,0.271733441,Age 31-40,Male,0/week,None,No,Yes,-0.0497002899646759
0,1.4833461280000002,0.16469376300000002,Age 41 and above,Male,0/week,None,No,No,0.42127013206481934
0,-2.9741909989999997,-1.3532304119999998,Age 31-40,Female,0/week,None,No,Yes,0.616562008857727
0,2.267728688,0.695148757,Age 41 and above,Female,0/week,None,No,No,0.09598362445831299
0,0.594417274,-0.10793101,Age 31-40,Male,0/week,None,Yes,No,0.14559656381607056
0,-0.19860678699999998,0.583058292,Age 31-40,Female,0/week,None,No,No,-0.013707846403121948
0,3.560302767,1.9253528930000001,Age 41 and above,Male,0/week,None,No,No,-0.6317903995513916
0,0.97515461,0.48635264200000006,Age 41 and above,Female,0/week,None,No,No,0.6460508704185486
0,1.284488578,0.18726631600000002,Age 41 and above,Female,0/week,None,No,No,0.29368144273757935
0,4.03085487,1.099401946,Age 31-40,Male,0/week,None,No,No,0.30543363094329834
0,0.635985558,-0.432730592,Age 21-30,Female,0/week,None,No,No,0.15214502811431885
0,1.892108871,0.8023683840000001,Age 41 and above,Female,0/week,None,No,No,-0.7297486662864685
0,1.682072148,-0.39348083100000003,Age 21-30,Female,0/week,None,No,No,0.011999309062957764
0,0.809439985,0.221125145,Age 41 and above,Female,0/week,None,No,No,-0.8545885682106018
0,3.892670225,1.6789065230000002,Age 21-30,Male,0/week,None,No,No,-0.21954858303070068
0,-0.661204155,-1.21655121,Age 31-40,Female,0/week,None,Yes,No,1.2748749256134033
0,-0.17657834,0.400819355,Age 31-40,Female,0/week,None,No,Yes,-0.08426433801651001
0,0.500106017,0.06876041299999999,Age 41 and above,Female,0/week,None,No,No,0.293021559715271
0,2.2741966330000003,1.325658678,Age 21-30,Male,0/week,None,No,No,-0.770727276802063
0,-2.555650523,-1.269704233,Age 31-40,Female,0/week,None,Yes,Yes,-0.10690855979919434
0,3.546229056,0.8412301190000001,Age 31-40,Female,0/week,None,Yes,Yes,-0.266204833984375
0,-1.079744632,0.150240817,Age 31-40,Male,0/week,None,No,No,0.3294425308704376
0,-0.232463687,-0.80167834,Age 21-30,Male,0/week,None,Yes,No,0.8090684413909912
0,4.405844779,1.325658678,Age 21-30,Male,0/week,None,No,No,0.12373888492584229
0,0.35210436700000003,0.17302068399999998,Age 31-40,Female,0/week,None,Yes,No,-0.08883443474769592
0,0.710011209,0.441207536,Age 41 and above,Male,0/week,None,No,No,-0.6218886375427246
0,1.7807595619999999,0.19526557600000002,Age 21-30,Female,0/week,None,No,No,-0.8768526911735535
0,-1.630455785,-0.8141068909999999,Age 31-40,Male,0/week,None,No,Yes,-0.2474602460861206
0,1.903156513,1.332823378,Age 41 and above,Male,0/week,None,No,No,-0.27523893117904663
0,2.333409081,1.152959732,Age 21-30,Female,0/week,None,No,No,-0.6699909567832947
0,-0.06643611,-0.305356525,Age 31-40,Male,0/week,None,Yes,No,0.12937217950820923
0,1.057014643,0.507125402,Age 31-40,Male,0/week,None,Yes,No,-0.575691819190979
0,1.350774428,0.8023683840000001,Age 41 and above,Female,0/week,None,No,No,-0.6237159967422485
0,0.9530593270000001,-0.309329849,Age 41 and above,Female,0/week,None,Yes,No,0.13467282056808472
0,0.168676766,-0.913145641,Age 41 and above,Female,0/week,None,No,No,0.8100924491882324
0,3.280808257,1.231459253,Age 21-30,Male,0/week,None,No,No,-0.004164695739746094
0,0.599534793,0.5653565779999999,Age 41 and above,Male,0/week,None,No,No,-0.7130427360534668
0,0.6384741660000001,-0.009218253000000001,Age 31-40,Male,0/week,None,No,No,-0.01959758996963501
0,1.386009906,0.093216199,Age 21-30,Male,0/week,None,No,No,-0.05467367172241211
0,0.32018583300000003,-0.683929059,Age 21-30,Male,0/week,None,No,No,0.39449208974838257
0,0.655723041,-0.605429538,Age 21-30,Male,0/week,None,No,No,1.0211597681045532
0,3.85319526,1.7181562830000001,Age 21-30,Male,0/week,None,Yes,No,-0.3844761848449707
0,-2.004939369,-1.13302503,Age 31-40,Female,0/week,None,No,No,0.7716636061668396
0,2.157252272,0.6895056190000001,Age 41 and above,Female,0/week,None,No,No,-0.33237701654434204
0,1.079043089,0.256546863,Age 31-40,Male,0/week,None,Yes,Yes,-0.36233800649642944
0,3.3992331539999996,1.019510546,Age 21-30,Male,0/week,None,Yes,No,-0.05752742290496826
0,0.497823178,-0.683929059,Age 21-30,Female,0/week,None,No,No,0.8844960331916809
0,1.3654128890000001,0.013561614,Age 31-40,Female,0/week,None,No,No,-0.1147548258304596
0,1.284488578,0.384776154,Age 41 and above,Male,0/week,None,Yes,No,0.12888383865356445
0,1.607725796,0.67417776,Age 31-40,Female,0/week,None,No,No,-0.07289671897888184
0,0.537298144,-0.479830304,Age 21-30,Male,0/week,None,No,Yes,0.7516137361526489
0,0.946872412,0.537498558,Age 31-40,Female,0/week,None,No,No,-0.19518503546714783
0,1.5385843369999999,0.858799766,Age 41 and above,Male,0/week,None,No,No,-0.24694585800170898
0,2.155771736,0.752612175,Age 21-30,Male,0/week,None,No,No,-0.5132529735565186
0,1.461250845,0.8023683840000001,Age 41 and above,Male,0/week,None,No,No,-0.012716054916381836
0,1.109685146,-0.6760791070000001,Age 21-30,Female,0/week,None,No,No,-0.2326279878616333
0,-2.599707415,-1.201364632,Age 31-40,Female,0/week,None,Yes,No,0.027547836303710938
0,1.167156873,-0.08515114300000001,Age 31-40,Male,0/week,None,No,No,0.9156614542007446
0,1.307059974,-0.636829346,Age 21-30,Male,0/week,None,No,Yes,0.8030712008476257
0,1.958394721,0.153407486,Age 41 and above,Female,0/week,None,No,No,0.009309351444244385
0,0.11343855800000001,-0.535055379,Age 41 and above,Male,0/week,None,Yes,No,0.43418872356414795
0,3.250968799,1.930996032,Age 41 and above,Female,0/week,None,No,No,-1.6244609355926514
0,1.721547114,-0.330681214,Age 21-30,Male,0/week,None,No,Yes,0.19461596012115479
0,2.195246702,0.06966634299999999,Age 21-30,Female,0/week,None,No,No,0.7946168780326843
0,2.4227783030000003,0.628618026,Age 31-40,Male,0/week,None,No,No,-0.2472718358039856
0,1.721547114,-0.707478915,Age 21-30,Male,0/week,None,Yes,No,0.2962595224380493
0,1.543909768,-0.173682172,Age 21-30,Female,0/week,None,No,No,0.03683668375015259
0,1.814775379,0.9039448720000001,Age 41 and above,Female,0/week,None,No,Yes,0.22102725505828857
0,1.057014643,0.12746095,Age 31-40,Male,0/week,None,No,No,-0.2975365221500397
0,3.2818877019999997,1.843544272,Age 31-40,Male,0/week,None,No,No,-0.28955650329589844
0,2.4518339780000002,1.027360498,Age 21-30,Female,0/week,None,No,No,-0.373093843460083
0,0.10979145900000001,0.188207262,Age 31-40,Female,0/week,None,No,No,-0.10529881715774536
0,1.010997732,-0.80167834,Age 21-30,Female,0/week,None,No,No,1.0470614433288574
0,2.246550734,0.826043541,Age 31-40,Female,0/week,None,No,No,-0.011389017105102539
0,1.5717272619999998,0.8531566279999999,Age 41 and above,Male,0/week,None,Yes,No,0.5198167562484741
0,3.1717454710000004,0.545091847,Age 31-40,Male,0/week,None,No,No,0.04492771625518799
0,1.701809631,0.140315911,Age 21-30,Male,0/week,None,Yes,No,0.7662841081619263
0,2.6102055809999998,1.2425331659999999,Age 41 and above,Female,0/week,None,No,No,0.5140963792800903
0,2.5108920869999998,0.5754650029999999,Age 31-40,Female,0/week,None,No,No,-0.48277533054351807
0,2.5108920869999998,0.67417776,Age 31-40,Male,0/week,None,Yes,No,0.2088879942893982
0,2.356692965,0.7425173620000001,Age 31-40,Female,0/week,None,No,No,-0.04079461097717285
0,1.8059818109999999,0.33247975399999996,Age 31-40,Female,0/week,None,No,No,0.2474849820137024
0,0.418189705,-0.677427688,Age 31-40,Male,0/week,None,No,No,1.2809581756591797
0,1.4649598369999999,-0.008833178,Age 21-30,Female,0/week,None,No,No,-0.02422916889190674
0,1.7705848119999998,0.723364448,Age 41 and above,Female,0/week,None,Yes,No,0.9696414470672607
0,0.6951980059999999,-1.2098758490000001,Age 21-30,Female,0/week,None,No,Yes,0.6190271377563477
0,2.5110464269999997,0.6741126540000001,Age 21-30,Male,0/week,None,Yes,No,-0.3101174235343933
0,0.223914975,0.09697610400000001,Age 41 and above,Male,0/week,None,No,No,-0.19621753692626953
0,0.660502612,0.097087794,Age 31-40,Female,0/week,None,No,No,0.2862872779369354
0,2.124109346,0.982948807,Age 41 and above,Male,0/week,None,No,No,-0.4262974262237549
0,-2.6657927530000003,-1.520282771,Age 31-40,Male,0/week,None,No,Yes,0.5675437450408936
0,2.588110298,1.332823378,Age 41 and above,Male,0/week,None,Yes,No,0.4414551258087158
0,1.48469732,-1.28837537,Age 21-30,Female,0/week,None,Yes,No,1.5753209590911865
0,2.8860586010000002,1.4669578159999999,Age 21-30,Female,0/week,None,No,No,-0.25536394119262695
0,3.44982635,1.727843055,Age 41 and above,Female,0/week,None,No,No,-1.1424514055252075
0,2.313671599,0.093216199,Age 21-30,Female,0/week,None,Yes,No,0.5335842967033386
0,-0.587738378,-1.107826472,Age 21-30,Female,0/week,None,No,No,1.4743359088897705
0,0.596510592,-0.903727718,Age 21-30,Female,0/week,None,No,No,0.7953259348869324
0,0.576773109,-0.95082743,Age 21-30,Male,0/week,None,Yes,No,0.9226253628730774
0,-0.151704843,-0.65920442,Age 41 and above,Female,0/week,None,Yes,No,1.0352433919906616
0,1.721547114,1.18435954,Age 21-30,Male,0/week,None,Yes,No,0.2962595224380493
0,-3.018247891,-1.520282771,Age 31-40,Female,0/week,None,Yes,No,0.3765273094177246
0,0.7926732890000001,-0.26739008,Age 31-40,Female,0/week,None,No,No,-0.319191038608551
0,0.660502612,0.38563277700000004,Age 31-40,Female,0/week,None,No,No,0.2862872779369354
